movie_id,title,genre_unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,overview,original_language,runtime,vote_average,vote_count
864,My Fellow Americans (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence.",en,101.0,6.0,77.0
865,"Ice Storm, The (1997)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"In the weekend after thanksgiving 1973 the Hood family is skidding out of control. Then an ice storm hits, the worst in a century.",en,112.0,7.0,312.0
865,"Ice Storm, The (1997)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"In the weekend after thanksgiving 1973 the Hood family is skidding out of control. Then an ice storm hits, the worst in a century.",en,112.0,7.0,312.0
866,Michael (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,Tabloid reporters are sent by their editor to investigate after the paper recieves a letter from a woman claiming an angel is living with her.,en,105.0,5.6,295.0
867,"Whole Wide World, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"The Whole Wide World tells the story of Novalyne Price, an attractive feisty West Texas schoolteacher and her bittersweet, romantic and turbulent relationship with Robert E. Howard, the great pulp fiction writer of the 1930's.",en,106.0,6.4,18.0
867,"Whole Wide World, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,"The Whole Wide World tells the story of Novalyne Price, an attractive feisty West Texas schoolteacher and her bittersweet, romantic and turbulent relationship with Robert E. Howard, the great pulp fiction writer of the 1930's.",en,106.0,6.4,18.0
868,Hearts and Minds (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"In the final days of the pro-apartheid government, bigoted policeman and assassin Andries Fourie is assigned an undercover job. His task is to pose as a political progressive to infiltrate the African National Congress and assassinate one of the party’s leaders.",en,113.0,0.0,0.0
869,Fools Rush In (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"Alex Whitman (Matthew Perry) is a designer from New York City who is sent to Las Vegas to supervise the construction of a nightclub that his firm has been hired to build. Alex is a straight-laced WASP-ish type who, while enjoying a night on the town, meets Isabel Fuentes (Salma Hayek), a free-spirited Mexican-American photographer. Alex and Isabel are overtaken by lust at first sight and end up sp",en,109.0,6.1,229.0
870,Touch (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"When Juvenal, a presumed miracle worker, appears on the scene Bill Hill attempts to exploit him but his plans go astray with the untimely intervention of August Murray and the developing relationship between Juvenal and Lynn Faulkner.",en,96.0,6.0,13.0
871,Vegas Vacation (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.",en,93.0,6.0,276.0
872,Love Jones (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friends, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",en,104.0,8.2,27.0
873,Picture Perfect (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",en,105.0,5.3,192.0
874,Career Girls (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Two young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.",en,83.0,7.0,22.0
875,She's So Lovely (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,"Maureen is pregnant and her husband Eddie is missing. Nervous, Maureen shares a couple of drinks with neighbor Kiefer, who tries to rape her and then beats her. When Eddie returns and finds his wife bruised, he goes ballistic, shoots a paramedic and is put in a psychiatric institution. Ten years later, Eddie is released and finds that Maureen has divorced him and is remarried with three children, one of whom is his little girl Jeanie. Eddie goes to reclaim his wife",en,100.0,5.9,51.0
876,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",en,97.0,5.9,153.0
876,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",en,97.0,5.9,153.0
877,Excess Baggage (1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"A rich brat (Alicia Silverstone) fakes her own kidnapping, but in the process ends up locked in the trunk of a car that gets stolen.",en,101.0,5.5,96.0
878,That Darn Cat! (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,"A young woman suspects foul play when her cat comes home wearing a wrist watch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",en,112.0,6.6,63.0
878,That Darn Cat! (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,"A young woman suspects foul play when her cat comes home wearing a wrist watch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",en,112.0,6.6,63.0
878,That Darn Cat! (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,"A young woman suspects foul play when her cat comes home wearing a wrist watch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",en,112.0,6.6,63.0
879,"Peacemaker, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997,"When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel.",en,124.0,5.8,480.0
880,Soul Food (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Traditional Sunday dinners at Mama Joe's (Irma P. Hall) turn sour when sisters Teri (Vanessa L. Williams), Bird (Nia Long) and Maxine (Vivica A. Fox) start bringing their problems to the dinner table in this ensemble comedy. When tragedy strikes, it's up to grandson Ahmad (Brandon Hammond) to pull the family together and put the soul back into the family's weekly gatherings.",en,114.0,6.9,34.0
881,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",en,97.0,5.9,153.0
881,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",en,97.0,5.9,153.0
882,Washington Square (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Set in 1870's New York, a spinster heiress is courted by a much younger, penniless man, much to the chagrin of her over-protective father, and must decide whether to spend the rest of her life alone, or marry a man who is interested in her only because of her inheritence.",en,115.0,7.1,16.0
883,Telling Lies in America (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Karchy (Brad Renfro) is a boy in school who has moved from Hungary to America in the 1960's. He is struggling in school and trying to adjust to America's culture. He then hears about a radio DJ Billy Magic (Kevin Bacon) who holds a contest for a Student Hall of Fame every week. When Karchy finally wins after several weeks, he spends more time with Billy Magic...a man with money, girls, and glam. Karchy thinks that by spending time with Magic, he can become ""cool"". He then starts telling lies, to make himself seem greater than he really is. But when his lies begin hurting the people he cares about, he realizes that it isn't worth telling lies if it affects your friends. Afterwards, he learns to accept himself for the person he is, and gives up lying. And as for Billy Magic, it turns out that he pays his price for all the lies that he has told as well.",de,101.0,5.8,13.0
884,Year of the Horse (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,"Indie director Jim Jarmusch lenses a low-tech tribute to protean rocker Neil Young and his long-standing band, Crazy Horse. Stitched together from archival material shot in 1976 and 1986 along with candid scenes of Young and the band kicking back between shows, this rockumentary is as ragged as it is direct. Concert performances include renditions of hits such as ""Sedan Delivery"" and ""Like a Hurricane.""",en,106.0,6.0,5.0
885,Phantoms (1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",en,91.0,5.4,177.0
886,"Life Less Ordinary, A (1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",en,103.0,6.2,226.0
887,Eve's Bayou (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"Summer heats up in rural Louisiana beside Eve’s Bayou, 1962, as the Batiste family tries to survive the secrets they’ve kept and the betrayals they’ve endured.",en,109.0,6.4,55.0
888,One Night Stand (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,"In Los Angeles, Max Carlyle makes a good living directing commercials and has a happy home life with his wife, Mimi, and two children. When Carlyle travels to New York City to visit his friend Charlie, who has been diagnosed with AIDS, he has repeat run-ins with a beautiful woman, Karen, and eventually sleeps with her. Though he goes home the next day and doesn't return until a year later, Carlyle's infidelity still lingers.",en,102.0,5.7,42.0
889,"Tango Lesson, The (1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,"On a trip to Paris Sally meets Pablo, a tango dancer. He starts teaching her to dance then she returns to London to work on some ""projects"". She visits Buenos Aires and learns more from Pablo's friends. Sally and Pablo meet again but this time their relationship changes, she realises they want different things from each other. On a trip to Buenos Aires they cement their friendship.",en,100.0,5.4,7.0
890,Mortal Kombat: Annihilation (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth. Sequel to the film ""Mortal Kombat,"" and based on the popular video game.",en,95.0,4.0,446.0
891,Bent (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",en,105.0,7.0,57.0
892,Flubber (1997),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",en,93.0,5.5,1314.0
893,For Richer or Poorer (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Brad Sexton and his wife, Caroline, are wealthy New Yorkers with both marital and financial problems. The latter issue becomes a pressing matter when they discover that their accountant has embezzled millions and pinned the blame on them. Forced to go on the lam, Brad and Caroline end up in an Amish area of Pennsylvania and decide to pose as members of the religious group to evade the IRS. As the two adapt to the simple Amish lifestyle, they begin to reconnect.",en,115.0,5.7,99.0
894,Home Alone 3 (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try break into his house to get it back.",en,102.0,5.2,1544.0
895,Scream 2 (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",en,120.0,6.3,1739.0
