"Person","item"
5694,"margarine"
5694,"canned vegetables"
5694,"bottled beer"
5695,"condensed milk"
5695,"rolls/buns"
5695,"brown bread"
5695,"coffee"
5695,"bottled water"
5695,"soda"
5696,"ice cream"
5696,"brown bread"
5697,"chicken"
5697,"whole milk"
5697,"frozen meals"
5697,"domestic eggs"
5697,"brown bread"
5697,"ketchup"
5697,"dog food"
5697,"misc. beverages"
5697,"napkins"
5698,"root vegetables"
5698,"whole milk"
5698,"condensed milk"
5698,"frozen vegetables"
5698,"rolls/buns"
5698,"white bread"
5699,"frankfurter"
5699,"chicken"
5699,"beef"
5699,"citrus fruit"
5699,"tropical fruit"
5699,"root vegetables"
5699,"other vegetables"
5699,"curd"
5699,"dessert"
5699,"whipped/sour cream"
5699,"soft cheese"
5699,"cream cheese "
5699,"frozen vegetables"
5699,"frozen meals"
5699,"frozen potato products"
5699,"domestic eggs"
5699,"white bread"
5699,"semi-finished bread"
5699,"oil"
5699,"instant coffee"
5699,"soda"
5699,"fruit/vegetable juice"
5699,"flower (seeds)"
5700,"hamburger meat"
5701,"UHT-milk"
5701,"ice cream"
5701,"bottled water"
5701,"soda"
5701,"shopping bags"
5702,"frankfurter"
5702,"sausage"
5702,"chicken"
5702,"citrus fruit"
5702,"root vegetables"
5702,"other vegetables"
5702,"frozen vegetables"
5702,"rice"
5702,"newspapers"
5703,"pastry"
5703,"soda"
5704,"other vegetables"
5704,"rolls/buns"
5704,"bottled beer"
5705,"onions"
5705,"other vegetables"
5705,"soda"
5705,"fruit/vegetable juice"
5706,"pastry"
5706,"canned beer"
5706,"male cosmetics"
5706,"newspapers"
5707,"citrus fruit"
5707,"root vegetables"
5707,"whole milk"
5707,"yogurt"
5707,"whipped/sour cream"
5707,"condensed milk"
5707,"rolls/buns"
5707,"flour"
5707,"long life bakery product"
5708,"hamburger meat"
5709,"chicken"
5709,"citrus fruit"
5709,"root vegetables"
5709,"other vegetables"
5709,"butter"
5709,"sweet spreads"
5709,"coffee"
5710,"whole milk"
5710,"white bread"
5710,"flour"
5710,"sugar"
5710,"pot plants"
5711,"chicken"
5711,"whole milk"
5711,"semi-finished bread"
5711,"jam"
5711,"coffee"
5711,"soda"
5711,"napkins"
5711,"shopping bags"
5712,"shopping bags"
5713,"citrus fruit"
5713,"root vegetables"
5713,"margarine"
5713,"misc. beverages"
5713,"long life bakery product"
5713,"waffles"
5714,"citrus fruit"
5714,"root vegetables"
5714,"herbs"
5714,"other vegetables"
5714,"butter"
5714,"whipped/sour cream"
5714,"mayonnaise"
5714,"rum"
5714,"waffles"
5715,"chicken"
5715,"yogurt"
5715,"whipped/sour cream"
5715,"frozen dessert"
5715,"soda"
5715,"pot plants"
5716,"bottled beer"
5717,"specialty chocolate"
5718,"other vegetables"
5718,"whole milk"
5718,"yogurt"
5719,"pork"
5719,"root vegetables"
5719,"whole milk"
5719,"UHT-milk"
5719,"frozen meals"
5719,"softener"
5719,"shopping bags"
5720,"whole milk"
5721,"beef"
5721,"tropical fruit"
5721,"pip fruit"
5721,"root vegetables"
5721,"other vegetables"
5721,"whole milk"
5721,"yogurt"
5721,"whipped/sour cream"
5721,"mayonnaise"
5722,"sausage"
5722,"meat"
5722,"tropical fruit"
5722,"rolls/buns"
5722,"margarine"
5722,"bottled water"
5722,"bottled beer"
5722,"skin care"
5722,"hygiene articles"
5722,"shopping bags"
5723,"root vegetables"
5723,"herbs"
5723,"other vegetables"
5723,"whole milk"
5723,"butter milk"
5723,"whipped/sour cream"
5723,"shopping bags"
5724,"chicken"
5724,"pip fruit"
5724,"whole milk"
5724,"rolls/buns"
5724,"brown bread"
5724,"pastry"
5724,"semi-finished bread"
5724,"margarine"
5724,"bottled water"
5724,"newspapers"
5725,"turkey"
5725,"beef"
5725,"other vegetables"
5725,"whipped/sour cream"
5725,"baking powder"
5725,"cat food"
5725,"chocolate"
5726,"soda"
5727,"root vegetables"
5727,"herbs"
5727,"whole milk"
5727,"butter"
5727,"curd"
5727,"rolls/buns"
5727,"soda"
5727,"chocolate"
5727,"candy"
5728,"sausage"
5728,"whole milk"
5728,"semi-finished bread"
5728,"flour"
5728,"fruit/vegetable juice"
5728,"napkins"
5729,"pastry"
5729,"soda"
5729,"canned beer"
5729,"white wine"
5729,"newspapers"
5730,"sausage"
5730,"citrus fruit"
5730,"pip fruit"
5730,"whole milk"
5730,"dessert"
5730,"domestic eggs"
5730,"brown bread"
5730,"margarine"
5730,"specialty chocolate"
5731,"yogurt"
5731,"rolls/buns"
5732,"pip fruit"
5732,"root vegetables"
5732,"other vegetables"
5732,"whole milk"
5732,"butter"
5732,"whipped/sour cream"
5732,"sliced cheese"
5732,"domestic eggs"
5732,"soups"
5732,"coffee"
5732,"detergent"
5733,"sausage"
5733,"whole milk"
5733,"yogurt"
5733,"hard cheese"
5733,"domestic eggs"
5733,"brown bread"
5733,"salty snack"
5733,"waffles"
5733,"chocolate"
5733,"newspapers"
5734,"ham"
5734,"chicken"
5734,"citrus fruit"
5734,"other vegetables"
5734,"whole milk"
5734,"yogurt"
5734,"whipped/sour cream"
5734,"bottled beer"
5734,"chocolate"
5734,"softener"
5734,"pot plants"
5735,"meat"
5735,"whole milk"
5735,"dessert"
5735,"soft cheese"
5735,"frozen meals"
5735,"rolls/buns"
5735,"misc. beverages"
5735,"long life bakery product"
5735,"chocolate"
5735,"specialty bar"
5736,"other vegetables"
5736,"butter"
5736,"fruit/vegetable juice"
5736,"salty snack"
5736,"chocolate"
5737,"meat"
5737,"chicken"
5737,"citrus fruit"
5737,"other vegetables"
5737,"whole milk"
5737,"yogurt"
5737,"frozen vegetables"
5737,"white bread"
5737,"napkins"
5738,"rolls/buns"
5739,"chicken"
5739,"hamburger meat"
5739,"grapes"
5739,"other vegetables"
5739,"whipped/sour cream"
5739,"brown bread"
5739,"canned beer"
5739,"sparkling wine"
5739,"flower (seeds)"
5740,"sausage"
5740,"root vegetables"
5740,"whole milk"
5740,"yogurt"
5741,"canned beer"
5742,"yogurt"
5743,"chicken"
5743,"hamburger meat"
5743,"other vegetables"
5743,"frozen vegetables"
5743,"rolls/buns"
5743,"pastry"
5744,"hamburger meat"
5744,"shopping bags"
5745,"whole milk"
5745,"curd"
5745,"pastry"
5746,"frankfurter"
5746,"pip fruit"
5746,"whole milk"
5746,"soda"
5747,"newspapers"
5748,"whole milk"
5748,"mayonnaise"
5748,"soda"
5748,"newspapers"
5749,"rolls/buns"
5749,"canned beer"
5750,"other vegetables"
5750,"whole milk"
5750,"yogurt"
5750,"whipped/sour cream"
5750,"rolls/buns"
5750,"waffles"
5750,"seasonal products"
5751,"sausage"
5751,"butter"
5752,"sausage"
5752,"tropical fruit"
5752,"root vegetables"
5752,"other vegetables"
5752,"whole milk"
5752,"frozen vegetables"
5752,"domestic eggs"
5752,"flour"
5752,"margarine"
5752,"sugar"
5752,"ketchup"
5752,"baking powder"
5752,"canned vegetables"
5752,"bottled water"
5752,"cooking chocolate"
5752,"newspapers"
5753,"canned beer"
5754,"tropical fruit"
5754,"berries"
5754,"root vegetables"
5754,"other vegetables"
5754,"whole milk"
5754,"cream cheese "
5754,"frozen meals"
5754,"white bread"
5754,"soda"
5754,"salty snack"
5754,"napkins"
5754,"shopping bags"
5755,"condensed milk"
5755,"soda"
5756,"margarine"
5756,"long life bakery product"
5756,"candles"
5757,"whole milk"
5757,"pet care"
5758,"yogurt"
5758,"bottled water"
5758,"canned beer"
5758,"napkins"
5759,"processed cheese"
5759,"rolls/buns"
5759,"soda"
5759,"flower (seeds)"
5760,"grapes"
5760,"rolls/buns"
5760,"pastry"
5760,"bottled beer"
5761,"canned beer"
5762,"soda"
5763,"whole milk"
5763,"rolls/buns"
5763,"newspapers"
5764,"sausage"
5764,"other vegetables"
5764,"whole milk"
5764,"yogurt"
5764,"cream"
5764,"frozen vegetables"
5764,"frozen potato products"
5764,"roll products "
5764,"rice"
5764,"cat food"
5764,"misc. beverages"
5764,"fruit/vegetable juice"
5764,"bottled beer"
5764,"salty snack"
5764,"specialty chocolate"
5765,"pork"
5765,"beverages"
5765,"white bread"
5766,"pork"
5766,"pip fruit"
5766,"root vegetables"
5766,"curd"
5766,"yogurt"
5766,"whipped/sour cream"
5766,"UHT-milk"
5766,"domestic eggs"
5766,"salt"
5766,"margarine"
5766,"ketchup"
5767,"turkey"
5767,"beef"
5767,"semi-finished bread"
5768,"other vegetables"
5768,"napkins"
5769,"whipped/sour cream"
5770,"hard cheese"
5770,"salt"
5770,"canned vegetables"
5771,"pork"
5771,"hamburger meat"
5771,"other vegetables"
5771,"whole milk"
5771,"brown bread"
5771,"margarine"
5771,"bottled water"
5771,"bottled beer"
5771,"flower (seeds)"
5772,"citrus fruit"
5772,"berries"
5772,"curd"
5772,"yogurt"
5772,"soda"
5773,"sausage"
5773,"pot plants"
5774,"citrus fruit"
5774,"other vegetables"
5774,"frozen meals"
5774,"domestic eggs"
5774,"fruit/vegetable juice"
5774,"pot plants"
5775,"other vegetables"
5775,"curd cheese"
5776,"Instant food products"
5776,"long life bakery product"
5776,"specialty chocolate"
5776,"cling film/bags"
5776,"house keeping products"
5777,"sausage"
5777,"root vegetables"
5777,"ice cream"
5777,"white bread"
5777,"salt"
5778,"frankfurter"
5778,"pip fruit"
5778,"hard cheese"
5778,"bottled water"
5778,"chocolate"
5779,"chicken"
5779,"flower (seeds)"
5780,"other vegetables"
5780,"newspapers"
5781,"chicken"
5781,"turkey"
5781,"citrus fruit"
5781,"tropical fruit"
5781,"berries"
5781,"onions"
5781,"whole milk"
5781,"yogurt"
5781,"whipped/sour cream"
5781,"rolls/buns"
5781,"pastry"
5781,"margarine"
5781,"cat food"
5781,"soda"
5781,"kitchen utensil"
5781,"pot plants"
5782,"chicken"
5782,"other vegetables"
5782,"dessert"
5782,"soda"
5783,"ham"
5783,"tropical fruit"
5783,"butter"
5783,"cream cheese "
5783,"domestic eggs"
5783,"white bread"
5783,"pastry"
5783,"tea"
5783,"fruit/vegetable juice"
5783,"chocolate"
5783,"shopping bags"
5784,"pip fruit"
5784,"whole milk"
5784,"yogurt"
5784,"specialty cheese"
5784,"domestic eggs"
5784,"salty snack"
5784,"photo/film"
5785,"sausage"
5785,"chicken"
5785,"pork"
5785,"root vegetables"
5785,"other vegetables"
5785,"whole milk"
5785,"rolls/buns"
5785,"fruit/vegetable juice"
5785,"canned beer"
5786,"ham"
5786,"beef"
5786,"other vegetables"
5786,"yogurt"
5786,"canned fish"
5787,"other vegetables"
5788,"sausage"
5788,"citrus fruit"
5788,"other vegetables"
5789,"tropical fruit"
5789,"other vegetables"
5789,"whole milk"
5789,"dessert"
5789,"bottled water"
5789,"soda"
5789,"canned beer"
5789,"seasonal products"
5790,"ham"
5790,"tropical fruit"
5790,"newspapers"
5791,"tropical fruit"
5791,"rolls/buns"
5791,"chocolate"
5791,"chocolate marshmallow"
5791,"newspapers"
5792,"canned beer"
5793,"sugar"
5793,"white wine"
5793,"newspapers"
5794,"bottled water"
5794,"soda"
5795,"whole milk"
5795,"yogurt"
5795,"bottled beer"
5796,"pip fruit"
5796,"other vegetables"
5796,"butter milk"
5796,"specialty cheese"
5796,"frozen vegetables"
5796,"white bread"
5796,"sugar"
5796,"coffee"
5797,"rolls/buns"
5797,"coffee"
5797,"salty snack"
5797,"long life bakery product"
5797,"waffles"
5798,"whole milk"
5798,"whipped/sour cream"
5798,"domestic eggs"
5798,"bottled water"
5798,"soda"
5798,"specialty chocolate"
5798,"pot plants"
5799,"hamburger meat"
5799,"berries"
5799,"other vegetables"
5800,"soda"
5800,"candy"
5801,"whipped/sour cream"
5801,"long life bakery product"
5801,"napkins"
5801,"pot plants"
5802,"organic sausage"
5802,"other vegetables"
5802,"liquor (appetizer)"
5802,"red/blush wine"
5803,"onions"
5803,"other vegetables"
5804,"sausage"
5804,"chicken"
5804,"pork"
5804,"other vegetables"
5804,"whole milk"
5804,"butter"
5804,"yogurt"
5804,"margarine"
5804,"fruit/vegetable juice"
5804,"bottled beer"
5805,"sausage"
5805,"beef"
5805,"citrus fruit"
5805,"tropical fruit"
5805,"berries"
5805,"root vegetables"
5805,"whole milk"
5805,"white bread"
5805,"brown bread"
5805,"fruit/vegetable juice"
5805,"bottled beer"
5805,"cling film/bags"
5806,"root vegetables"
5806,"other vegetables"
5806,"whole milk"
5806,"pastry"
5806,"cling film/bags"
5806,"shopping bags"
5807,"root vegetables"
5807,"other vegetables"
5807,"butter"
5807,"rolls/buns"
5807,"flour"
5807,"bottled water"
5807,"liquor"
5807,"candy"
5808,"pork"
5808,"onions"
5808,"other vegetables"
5808,"butter"
5808,"dessert"
5808,"beverages"
5808,"UHT-milk"
5808,"specialty cheese"
5808,"frozen vegetables"
5808,"rolls/buns"
5808,"coffee"
5808,"shopping bags"
5809,"whole milk"
5809,"curd"
5809,"soda"
5809,"light bulbs"
5809,"pot plants"
5809,"shopping bags"
5810,"ham"
5810,"organic sausage"
5810,"tropical fruit"
5810,"pip fruit"
5810,"onions"
5810,"other vegetables"
5810,"whole milk"
5810,"butter"
5810,"curd"
5810,"yogurt"
5810,"sliced cheese"
5810,"salt"
5810,"margarine"
5810,"jam"
5810,"bottled beer"
5810,"chewing gum"
5810,"abrasive cleaner"
5811,"frankfurter"
5811,"meat"
5811,"beef"
5811,"other vegetables"
5811,"frozen vegetables"
5811,"white bread"
5811,"pastry"
5811,"soups"
5811,"pickled vegetables"
5811,"specialty vegetables"
5811,"cat food"
5811,"soda"
5812,"UHT-milk"
5812,"bottled water"
5812,"chewing gum"
5812,"cling film/bags"
5812,"shopping bags"
5813,"frozen vegetables"
5813,"soda"
5814,"pip fruit"
5814,"frozen meals"
5814,"ice cream"
5814,"fruit/vegetable juice"
5815,"tropical fruit"
5815,"root vegetables"
5815,"domestic eggs"
5816,"meat"
5816,"organic sausage"
5816,"citrus fruit"
5816,"whole milk"
5816,"oil"
5816,"soups"
5817,"other vegetables"
5817,"white bread"
5817,"soda"
5817,"bottled beer"
5818,"root vegetables"
5818,"other vegetables"
5818,"sparkling wine"
5818,"popcorn"
5818,"shopping bags"
5819,"liqueur"
5820,"soda"
5821,"margarine"
5821,"soda"
5822,"frankfurter"
5822,"beef"
5822,"pip fruit"
5822,"root vegetables"
5822,"other vegetables"
5822,"curd"
5822,"yogurt"
5822,"margarine"
5822,"sugar"
5823,"sugar"
5824,"sausage"
5824,"tropical fruit"
5824,"butter milk"
5824,"spread cheese"
5824,"tidbits"
5824,"bottled water"
5824,"soda"
5824,"bottled beer"
5825,"chicken"
5825,"root vegetables"
5825,"other vegetables"
5825,"whipped/sour cream"
5825,"margarine"
5825,"sauces"
5825,"canned beer"
5825,"shopping bags"
5826,"domestic eggs"
5826,"pastry"
5827,"condensed milk"
5827,"pastry"
5827,"female sanitary products"
5827,"shopping bags"
5828,"canned beer"
5828,"shopping bags"
5829,"frankfurter"
5829,"meat"
5829,"pork"
5829,"citrus fruit"
5829,"yogurt"
5829,"whipped/sour cream"
5829,"frozen vegetables"
5829,"frozen potato products"
5829,"soda"
5830,"pork"
5830,"tropical fruit"
5830,"yogurt"
5830,"sugar"
5830,"bottled water"
5830,"light bulbs"
5831,"whole milk"
5832,"tropical fruit"
5832,"whole milk"
5832,"beverages"
5832,"rolls/buns"
5833,"pork"
5833,"tropical fruit"
5833,"yogurt"
5833,"white bread"
5833,"fruit/vegetable juice"
5834,"root vegetables"
5834,"other vegetables"
5834,"specialty chocolate"
5835,"citrus fruit"
5835,"soda"
5835,"misc. beverages"
5836,"house keeping products"
5837,"pip fruit"
5838,"ham"
5838,"pip fruit"
5838,"yogurt"
5838,"frozen meals"
5838,"bottled water"
5838,"soda"
5838,"napkins"
5839,"waffles"
5839,"newspapers"
5840,"beverages"
5840,"UHT-milk"
5840,"zwieback"
5840,"misc. beverages"
5841,"beverages"
5842,"citrus fruit"
5842,"pip fruit"
5842,"berries"
5842,"frozen fish"
5842,"white bread"
5842,"pastry"
5842,"long life bakery product"
5842,"waffles"
5842,"specialty bar"
5842,"newspapers"
5843,"ice cream"
5843,"white bread"
5843,"red/blush wine"
5843,"salty snack"
5843,"chocolate"
5843,"specialty chocolate"
5843,"dental care"
5844,"salty snack"
5844,"chocolate"
5845,"rolls/buns"
5846,"white bread"
5846,"brown bread"
5847,"tropical fruit"
5847,"pip fruit"
5847,"berries"
5847,"ice cream"
5847,"white bread"
5848,"chocolate"
5849,"whole milk"
5849,"frozen vegetables"
5849,"pastry"
5849,"cleaner"
5850,"yogurt"
5851,"coffee"
5851,"red/blush wine"
5852,"soda"
5853,"butter milk"
5853,"hard cheese"
5853,"instant coffee"
5854,"pork"
5854,"root vegetables"
5854,"other vegetables"
5854,"pastry"
5855,"condensed milk"
5855,"tidbits"
5855,"rolls/buns"
5855,"coffee"
5855,"bottled water"
5855,"soda"
5855,"misc. beverages"
5855,"cake bar"
5856,"sugar"
5856,"coffee"
5857,"frankfurter"
5857,"sausage"
5857,"onions"
5857,"other vegetables"
5857,"curd"
5857,"dessert"
5857,"condensed milk"
5857,"soft cheese"
5857,"rolls/buns"
5857,"pastry"
5857,"potato products"
5857,"soda"
5857,"rum"
5857,"specialty chocolate"
5857,"shopping bags"
5858,"sausage"
5858,"packaged fruit/vegetables"
5858,"yogurt"
5858,"rolls/buns"
5858,"seasonal products"
5859,"bottled water"
5860,"sausage"
5860,"beef"
5860,"tropical fruit"
5860,"root vegetables"
5860,"other vegetables"
5860,"whole milk"
5860,"brown bread"
5860,"newspapers"
5861,"salty snack"
5862,"light bulbs"
5863,"onions"
5863,"whole milk"
5863,"canned beer"
5863,"hygiene articles"
5863,"shopping bags"
5864,"tropical fruit"
5864,"whole milk"
5864,"yogurt"
5864,"ice cream"
5864,"bottled water"
5864,"soda"
5864,"hygiene articles"
5864,"napkins"
5865,"soups"
5865,"canned vegetables"
5866,"whole milk"
5867,"bottled water"
5867,"soda"
5867,"female sanitary products"
5868,"other vegetables"
5868,"whole milk"
5868,"brown bread"
5869,"soda"
5869,"bottled beer"
5869,"liquor"
5870,"frankfurter"
5870,"other vegetables"
5871,"domestic eggs"
5871,"pastry"
5871,"hygiene articles"
5872,"curd cheese"
5872,"bottled beer"
5873,"butter"
5873,"hard cheese"
5873,"white bread"
5873,"chocolate"
5873,"candy"
5874,"whole milk"
5874,"cream cheese "
5874,"roll products "
5874,"napkins"
5874,"dishes"
5874,"cling film/bags"
5875,"pastry"
5876,"tropical fruit"
5876,"oil"
5877,"misc. beverages"
5877,"canned beer"
5878,"other vegetables"
5879,"root vegetables"
5879,"bottled beer"
5879,"chocolate"
5880,"ham"
5880,"tropical fruit"
5880,"dog food"
5880,"soda"
5880,"canned beer"
5881,"rolls/buns"
5882,"pastry"
5882,"soda"
5883,"fruit/vegetable juice"
5884,"chewing gum"
5885,"sausage"
5885,"root vegetables"
5885,"packaged fruit/vegetables"
5885,"yogurt"
5885,"frozen potato products"
5885,"brown bread"
5885,"soda"
5885,"candy"
5886,"other vegetables"
5886,"condensed milk"
5886,"coffee"
5886,"detergent"
5887,"whole milk"
5887,"pastry"
5888,"root vegetables"
5888,"onions"
5888,"other vegetables"
5888,"whole milk"
5889,"ice cream"
5890,"canned beer"
5891,"tropical fruit"
5891,"other vegetables"
5891,"yogurt"
5891,"chewing gum"
5892,"citrus fruit"
5892,"other vegetables"
5892,"packaged fruit/vegetables"
5892,"yogurt"
5892,"margarine"
5892,"sugar"
5892,"artif. sweetener"
5892,"baking powder"
5892,"candles"
5893,"specialty chocolate"
5893,"photo/film"
5894,"candy"
5895,"margarine"
5895,"pickled vegetables"
5895,"coffee"
5895,"bottled beer"
5895,"chocolate marshmallow"
5896,"other vegetables"
5896,"frozen meals"
5896,"domestic eggs"
5897,"tropical fruit"
5897,"other vegetables"
5897,"newspapers"
5898,"tropical fruit"
5898,"other vegetables"
5898,"yogurt"
5899,"specialty chocolate"
5900,"frankfurter"
5900,"sausage"
5900,"tropical fruit"
5900,"whole milk"
5900,"yogurt"
5900,"whipped/sour cream"
5900,"white bread"
5900,"flour"
5900,"oil"
5900,"soda"
5900,"hygiene articles"
5901,"misc. beverages"
5901,"waffles"
5901,"candy"
5902,"tropical fruit"
5902,"grapes"
5902,"other vegetables"
5902,"curd"
5902,"beverages"
5902,"pastry"
5902,"nut snack"
5903,"ham"
5903,"whole milk"
5903,"white bread"
5903,"bottled beer"
5904,"other vegetables"
5904,"soft cheese"
5904,"frozen meals"
5904,"brown bread"
5904,"canned fish"
5905,"tropical fruit"
5905,"root vegetables"
5905,"other vegetables"
5905,"curd"
5905,"yogurt"
5905,"whipped/sour cream"
5905,"cream cheese "
5905,"margarine"
5905,"bottled water"
5905,"newspapers"
5906,"canned beer"
5907,"beef"
5908,"hamburger meat"
5908,"whole milk"
5908,"coffee"
5909,"whole milk"
5909,"dessert"
5909,"beverages"
5909,"detergent"
5909,"flower (seeds)"
5910,"finished products"
5910,"beef"
5910,"citrus fruit"
5910,"yogurt"
5910,"frozen potato products"
5910,"pastry"
5910,"soups"
5910,"coffee"
5910,"candy"
5911,"other vegetables"
5911,"yogurt"
5911,"white bread"
5912,"citrus fruit"
5912,"other vegetables"
5912,"UHT-milk"
5912,"rolls/buns"
5912,"flour"
5913,"sausage"
5913,"other vegetables"
5913,"rolls/buns"
5913,"fruit/vegetable juice"
5914,"sausage"
5914,"yogurt"
5914,"rolls/buns"
5915,"pork"
5915,"newspapers"
5916,"berries"
5916,"other vegetables"
5916,"yogurt"
5916,"margarine"
5916,"mustard"
5916,"fruit/vegetable juice"
5916,"detergent"
5917,"sausage"
5917,"pip fruit"
5917,"processed cheese"
5917,"frozen meals"
5917,"pastry"
5917,"semi-finished bread"
5917,"dog food"
5917,"syrup"
5918,"berries"
5918,"pastry"
5918,"sugar"
5918,"soda"
5918,"chocolate"
5918,"make up remover"
